timestamp,dni_W_m2,solar_power_W,solar_power_raw_W,solar_power_effective_W,solar_power_curtailed_W,solar_power_kW,solar_power_absorbed_kW,solar_power_available_W,m_col_vol_flow_m3s,m_col_use_m3s,m_ctes_use_m3s,m_ctes_charge_use_m3s,m_ctes_discharge_avail_m3s,m_recirc_m3s,m_oil_hex_m3s,htf_in_temp_C,hex_inlet_temp_C,mix_target_C,collector_t_out_C,oil_out_C,water_out_C,provided_W,provided_kW,solar_contribution_W,solar_to_factory_kW,ctes_contribution_W,ctes_to_factory_kW,remaining_solar_W,required_oil_in_C,hex_temp_sufficient,factory_load_W,factory_load_kW,operation_mode,net_power_W,ctes_energy_J,ctes_energy_MWh,ctes_soc_pct,ctes_inlet_temp_C,ctes_temp_C,concrete_T_z0_C,concrete_T_z_mid_C,concrete_T_z_max_C,provided_from_ctes_W,provided_from_ctes_kW,backup_heater_W,backup_heater_kW,tolerated_deficit_W,tolerated_deficit_cumulative_MWh,ctes_loss_cumulative_MWh,ctes_current_loss_kW,ctes_charge_htf_W,ctes_charge_inferred_W,ctes_charge_input_W,ctes_discharge_output_W,ctes_balance_residual_state_W,ctes_balance_residual_with_loss_W,hex_flow_balance_m3s,module_00_Ts_outlet_C,module_01_Ts_outlet_C,module_02_Ts_outlet_C,module_03_Ts_outlet_C,module_04_Ts_outlet_C,module_05_Ts_outlet_C,module_06_Ts_outlet_C,module_07_Ts_outlet_C,module_08_Ts_outlet_C,module_09_Ts_outlet_C,module_10_Ts_outlet_C,module_11_Ts_outlet_C,module_12_Ts_outlet_C,module_13_Ts_outlet_C
2026-07-12 19:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.0,0.0,128.92283254019833,128.92283254019833,182.0,,128.92283254019833,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,-,0.0,210736644900.65143,58.53795691684762,41.23054505164605,,,309.34920136487676,184.08679163188876,128.82857231117842,0.0,0.0,0.0,0.0,0.0,0.0,-2.844807329197463,-85.12512381396326,0.0,2832.893798551886,0.0,0.0,-82292.23001541138,2832.893798551886,0.0,307.24937942031664,300.2339787620571,285.28925996295305,262.71711239875793,235.7712285149649,208.64668649667067,184.67559800178122,165.57331387832068,151.5875333114372,142.0501049193284,135.92935928851637,132.20291307508757,130.03685536015118,128.82857231117842
2026-07-12 19:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.0,0.0,128.92283254019833,128.92283254019833,182.0,,128.92283254019833,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,-,0.0,210687274487.37622,58.52424291316006,41.22088574891908,,,309.32132844474427,184.0714126283567,128.8187043582604,0.0,0.0,0.0,0.0,0.0,0.0,-2.858993434758932,-85.11663336881165,0.0,2832.61124346577,0.0,0.0,-82284.02212534587,2832.61124346577,0.0,307.22171595688644,300.20701507875503,285.2637869805404,262.69389088016436,235.750694635123,208.62885798740288,184.66016027377034,165.55978129655162,151.57539556843648,142.0389183625119,135.91878316357182,132.19270859422014,130.0268669033985,128.8187043582604
2026-07-12 19:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.0,0.0,128.92283254019833,128.92283254019833,182.0,,128.92283254019833,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,-,0.0,210637908998.3439,58.51053027731775,41.211227409618374,,,309.2934583049323,184.0560351586459,128.8088373894877,0.0,0.0,0.0,0.0,0.0,0.0,-2.8731781253873807,-85.10814377069389,0.0,2832.328716830365,0.0,0.0,-82275.81505386352,2832.328716830365,0.0,307.19405525287567,300.1800540850443,285.2383165389731,262.6706716777726,235.73016280333925,208.6110312563025,184.64472408543844,165.54625006442944,151.56325903595933,142.02773292134995,135.90820809340045,132.18250513106065,130.01687944280926,128.8088373894877
2026-07-12 19:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.0,0.0,128.92283254019833,128.92283254019833,182.0,,128.92283254019833,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,-,0.0,210588548433.0631,58.4968190091842,41.20157003364779,,,309.26559094516347,184.0406592226033,128.79897140476228,0.0,0.0,0.0,0.0,0.0,0.0,-2.8873614012239686,-85.09965501952546,0.0,2832.046218205054,0.0,0.0,-82267.6088013204,2832.046218205054,0.0,307.16639730800904,300.1530957806565,285.2128486379978,262.6474547913515,235.70963301940932,208.59320630319218,184.62928943663192,165.53272018181949,151.55112371388506,142.01654859573128,135.897634077897,132.1723026855076,130.00689297828404,128.79897140476228
2026-07-12 19:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.0,0.0,128.92283254019833,128.92283254019833,182.0,,128.92283254019833,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,-,0.0,210539192791.04272,58.483109108622976,41.191913620911244,,,309.2377263651603,184.02528482007597,128.78910640398593,0.0,0.0,0.0,0.0,0.0,0.0,-2.9015432624098385,-85.09116711522185,0.0,2831.7637479122786,0.0,0.0,-82259.40336730957,2831.7637479122786,0.0,307.13874212201114,300.12614016532325,285.187383277361,262.62424022067006,235.6891052831289,208.5753831278945,184.6138563271972,165.51919164858717,151.53898960209287,142.0053653855446,135.8870611169564,132.16210125745948,129.99690750972354,128.78910640398593
2026-07-12 20:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.0,0.0,128.92283254019833,128.92283254019833,182.0,,128.92283254019833,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,-,0.0,210489842071.79153,58.46940057549765,41.18225817131265,,,309.20986456464544,184.00991195091092,128.7792423870605,0.0,0.0,0.0,0.0,0.0,0.0,-2.9157237090861217,-85.08268005769847,0.0,2831.4813057148276,0.0,0.0,-82251.19875198364,2831.4813057148276,0.0,307.11108969460673,300.09918723877627,285.1619204568093,262.60102796549717,235.66857959429367,208.55756173023212,184.59842475698073,165.5056644645979,151.5268567004621,141.9941832906787,135.8764892104734,132.15190084681484,129.98692303702842,128.7792423870605
2026-07-12 20:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.0,0.0,128.92283254019833,128.92283254019833,182.0,,128.92283254019833,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,-,0.0,210440496274.81848,58.4556934096718,41.1726036847559,,,309.1820055433415,183.9945406149552,128.76937935388793,0.0,0.0,0.0,0.0,0.0,0.0,-2.929902741393933,-85.07419384687081,0.0,2831.1988917825074,0.0,0.0,-82242.9949550883,2831.1988917825074,0.0,307.0834400255205,300.0722370007472,285.13646017608903,262.57781802560186,235.64805595269942,208.53974211002776,184.58299472582902,165.49213862971712,151.514725008872,141.98300231102235,135.86591835834287,132.14170145347222,129.97693956009937,128.76937935388793
2026-07-12 20:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.0,0.0,128.92283254019833,128.92283254019833,182.0,,128.92283254019833,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,-,0.0,210391155399.6324,58.441987611009,41.16295016114492,,,309.15414930097126,183.97917081205588,128.75951730437006,0.0,0.0,0.0,0.0,0.0,0.0,-2.9440803594743756,-85.06570848265434,0.0,2830.9165058273647,0.0,0.0,-82234.79197682698,2830.9165058273647,0.0,307.05579311447724,300.04528945096774,285.11100243494695,262.5546104007531,235.62753435814184,208.52192426710408,184.5675662335885,165.4786141438102,151.5025945272019,141.97182244646427,135.85534856045962,132.1315030773301,129.96695707883705,128.75951730437006
2026-07-12 20:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.0,0.0,128.92283254019833,128.92283254019833,182.0,,128.92283254019833,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,-,0.0,210341819445.74243,58.4282831793729,41.15329760038367,,,309.1262958372573,183.96380254206,128.74965623840882,0.0,0.0,0.0,0.0,0.0,0.0,-2.9582565634685363,-85.05722396496456,0.0,2830.634148375204,0.0,0.0,-82226.58981658936,2830.634148375204,0.0,307.02814896120174,300.01834458916977,285.0855472331296,262.53140509072,235.60701481041679,208.5041082012838,184.55213928010568,165.46509100674265,151.49046525533115,141.9606436968933,135.8447798167185,132.12130571828712,129.95697559314218,128.74965623840882
2026-07-12 20:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.0,0.0,128.92283254019833,128.92283254019833,182.0,,128.92283254019833,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,-,0.0,210292488412.65753,58.41458011462709,41.143646002376066,,,309.0984451519224,183.94843580481466,128.7397961559061,0.0,0.0,0.0,0.0,0.0,0.0,-2.972431353517489,-85.04874029371697,0.0,2830.3518188837916,0.0,0.0,-82218.38847483318,2830.3518188837916,0.0,307.0005075654188,299.991402415085,285.06009457038357,262.50820209527143,235.58649730932,208.48629391238958,184.53671386522706,165.45156921837992,151.47833719313905,141.9494660621982,135.83421212701444,132.11110937624176,129.94699510291548,128.7397961559061
2026-07-12 20:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.0,0.0,128.92283254019833,128.92283254019833,182.0,,128.92283254019833,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,-,0.0,210243162299.88666,58.40087841663518,41.13399536702605,,,309.07059724468934,183.93307060016696,128.72993705676382,0.0,0.0,0.0,0.0,0.0,0.0,-2.9866047297622935,-85.04025746882704,0.0,2830.069517370328,0.0,0.0,-82210.18795145671,2830.069517370328,0.0,306.9728689268532,299.9644629284452,285.03464444645556,262.48500141417657,235.56598185464733,208.4684814002443,184.52128998879917,165.43804877858744,151.466210340505,141.93828954226782,135.82364549124225,132.10091405109267,129.93701560805766,128.72993705676382
2026-07-12 21:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.0,0.0,128.92283254019833,128.92283254019833,182.0,,128.92283254019833,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,-,0.0,210193841106.93918,58.387178085260885,41.124345694237626,,,309.0427521152808,183.91770692796408,128.72007894088392,0.0,0.0,0.0,0.0,0.0,0.0,-3.000776692343995,-85.0317754902103,0.0,2829.787244411549,0.0,0.0,-82201.98824579874,2829.787244411549,0.0,306.9452330452298,299.93752612898226,285.0091968610922,262.4618030472044,235.5454684461946,208.45067066467055,184.5058676506686,165.42452968723074,151.45408469730833,141.92711413699095,135.81307990929685,132.09071974273837,129.92703710846948,128.72007894088392
2026-07-12 21:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.0,0.0,128.92283254019833,128.92283254019833,182.0,,128.92283254019833,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,-,0.0,210144524833.32413,58.37347912036781,41.11469698391473,,,309.01490976341967,183.9023447880531,128.7102218081683,0.0,0.0,0.0,0.0,0.0,0.0,-3.014947241403626,-85.02329435778229,0.0,2829.504999363504,0.0,0.0,-82193.78935841878,2829.504999363504,0.0,306.91759992027363,299.910592016428,284.9837518140403,262.43860699412414,235.5249570837577,208.43286170549118,184.4904468506818,165.41101194417533,151.4419602634284,141.91593984625638,135.8025153810731,132.08052645107747,129.91705960405162,128.7102218081683
2026-07-12 21:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.0,0.0,128.92283254019833,128.92283254019833,182.0,,128.92283254019833,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,-,0.0,210095213478.55078,58.35978152181966,41.10504923596136,,,308.98707018882874,183.88698418028125,128.70036565851896,0.0,0.0,0.0,0.0,0.0,0.0,-3.029116377082202,-85.0148140714585,0.0,2829.2227825485897,0.0,0.0,-82185.59128890991,2829.2227825485897,0.0,306.8899695517095,299.88366059051435,284.9583093050465,262.41541325470496,235.50444776713243,208.41505452252895,184.4750275886854,165.39749554928667,151.4298370387446,141.904766669953,135.79195190646598,132.07033417600857,129.90708309470486,128.70036565851896
2026-07-12 21:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.0,0.0,128.92283254019833,128.92283254019833,182.0,,128.92283254019833,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,-,0.0,210045907042.1284,58.34608528948011,41.0954024502815,,,308.9592333912309,183.87162510449565,128.69051049183787,0.0,0.0,0.0,0.0,0.0,0.0,-3.043284099520728,-85.00633463115449,0.0,2828.9405938314885,0.0,0.0,-82177.394037323,2828.9405938314885,0.0,306.86234193926236,299.8567318509733,284.93286933385747,262.39222182871595,235.48394049611474,208.39724911560668,184.45960986452602,165.38398050243032,151.41771502313634,141.89359460796967,135.7813894853704,132.06014291743028,129.89710758032996,128.69051049183787
2026-07-12 21:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.0,0.0,128.92283254019833,128.92283254019833,182.0,,128.92283254019833,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,-,0.0,209996605523.56638,58.332390423212885,41.085756626779165,,,308.93139937034897,183.85626756054347,128.68065630802693,0.0,0.0,0.0,0.0,0.0,0.0,-3.057450408860192,-84.99785603678583,0.0,2828.6584334329673,0.0,0.0,-82169.19760335286,2828.6584334329673,0.0,306.8347170826572,299.82980579753666,284.9074319002201,262.36903271592627,235.46343527050055,208.37944548454726,184.4441936780502,165.37046680347188,151.405594216483,141.88242366019523,135.7708281176812,132.04995267524126,129.8871330608277,128.68065630802693
2026-07-12 21:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.0,0.0,128.92283254019833,128.92283254019833,182.0,,128.92283254019833,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,-,0.0,209947308922.37402,58.31869692288167,41.076111765358355,,,308.903568125906,183.84091154827192,128.67080310698816,0.0,0.0,0.0,0.0,0.0,0.0,-3.0716153052415707,-84.98937828826801,0.0,2828.3763010141847,0.0,0.0,-82161.00198725383,2828.3763010141847,0.0,306.80709498161906,299.80288242993635,284.88199700388117,262.34584591610513,235.44293209008583,208.36164362917347,184.42877902910462,165.35695445227685,151.39347461866402,141.87125382651854,135.76026780329337,132.03976344934011,129.87715953609884,128.67080310698816
2026-07-12 22:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.0,0.0,128.92283254019833,128.92283254019833,182.0,,128.92283254019833,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,-,0.0,209898017238.06073,58.3050047883502,41.066467865923066,,,308.8757396576249,183.82555706752822,128.66095088862355,0.0,0.0,0.0,0.0,0.0,0.0,-3.0857787888058232,-84.98090138551667,0.0,2828.0941966942482,0.0,0.0,-82152.80718882242,2828.0941966942482,0.0,306.77947563587287,299.7759617479045,284.85656464458754,262.3226614290218,235.42243095466654,208.34384354930816,184.41336591753586,165.3434434487108,151.38135622955883,141.8600851068285,135.7497085421019,132.0295752396255,129.86718700604422,128.66095088862355
2026-07-12 22:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.0,0.0,128.92283254019833,128.92283254019833,182.0,,128.92283254019833,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,-,0.0,209848730470.13605,58.291314019482236,41.05682492837736,,,308.8479139652285,183.81020411815962,128.6510996528351,0.0,0.0,0.0,0.0,0.0,0.0,-3.099940859693898,-84.9724253284473,0.0,2827.812120642935,0.0,0.0,-82144.61320780436,2827.812120642935,0.0,306.75185904514376,299.749043751173,284.831134822086,262.29947925444554,235.4019318640386,208.3260452447743,184.3979543431906,165.32993379263925,151.36923904904688,141.84891750101403,135.73915033400175,132.019388045996,129.8572154705646,128.6510996528351
2026-07-12 22:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.0,0.0,128.92283254019833,128.92283254019833,182.0,,128.92283254019833,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,-,0.0,209799448618.1095,58.27762461614153,41.04718295262527,,,308.82009104843996,183.79485270001337,128.64124939952478,0.0,0.0,0.0,0.0,0.0,0.0,-3.114101518046727,-84.96395011697554,0.0,2827.5300727250433,0.0,0.0,-82136.4200442505,2827.5300727250433,0.0,306.7242452091569,299.7221284394741,284.80570753612346,262.2762993921456,235.38143481799804,208.30824871539468,184.38254430591547,165.31642548392793,151.35712307700763,141.83775100896398,135.72859317888785,132.0092018683504,129.84724492956076,128.64124939952478
2026-07-12 22:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.0,0.0,128.92283254019833,128.92283254019833,182.0,,128.92283254019833,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,-,0.0,209750171681.4907,58.26393657819186,41.03754193857085,,,308.7922709069823,183.7795028129367,128.63140012859466,0.0,0.0,0.0,0.0,0.0,0.0,-3.1282607640052302,-84.95547575101698,0.0,2827.2480530087487,0.0,0.0,-82128.22769800822,2827.2480530087487,0.0,306.69663412763725,299.69521581253974,284.7802827864469,262.2531218418912,235.36093981634087,208.2904539609923,184.36713580555715,165.30291852244238,151.3450083133205,141.82658563056728,135.71803707665518,131.9990167065873,129.83727538293354,128.63140012859466
2026-07-12 22:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.0,0.0,128.92283254019833,128.92283254019833,182.0,,128.92283254019833,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,-,0.0,209700899659.78912,58.25024990549698,41.02790188611814,,,308.76445354057853,183.7641544567769,128.6215518399467,0.0,0.0,0.0,0.0,0.0,0.0,-3.1424185977103116,-84.94700223048719,0.0,2826.9660612061707,0.0,0.0,-82120.03616928101,2826.9660612061707,0.0,306.66902580031007,299.66830587010196,284.7548605728031,262.2299466034518,235.34044685886317,208.27266098139006,184.35172884196237,165.2894129080482,151.33289475786503,141.8154213657129,135.70748202719875,131.98883256060537,129.8273068305838,128.6215518399467
2026-07-12 22:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.0,0.0,128.92283254019833,128.92283254019833,182.0,,128.92283254019833,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,-,0.0,209651632552.51456,58.23656459792071,41.0182627951712,,,308.7366389489518,183.7488076313813,128.611704533483,0.0,0.0,0.0,0.0,0.0,0.0,-3.156575019302862,-84.93852955530176,0.0,2826.684097690668,0.0,0.0,-82111.84545761108,2826.684097690668,0.0,306.64142022690044,299.64139861189307,284.72944089493916,262.20677367659664,235.31995594536093,208.2548697764109,184.33632341497778,165.27590864061108,151.32078241052074,141.80425821428977,135.69692803041352,131.97864943030334,129.81733927241237,128.611704533483
2026-07-12 23:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.0,0.0,128.92283254019833,128.92283254019833,182.0,,128.92283254019833,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,-,0.0,209602370359.17676,58.222880655326875,41.008624665634144,,,308.7088271318251,183.73346233659714,128.60185820910556,0.0,0.0,0.0,0.0,0.0,0.0,-3.170730028923758,-84.93005772537632,0.0,2826.402162377868,0.0,0.0,-82103.65556299845,2826.402162377868,0.0,306.6138174071336,299.61449403764516,284.704023752602,262.18360306109514,235.2994670756303,208.2370803458778,184.3209195244502,165.26240571999662,151.30867127116701,141.7930961761868,135.68637508619457,131.9684673155799,129.80737270832003,128.60185820910556
2026-07-12 23:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.0,0.0,128.92283254019833,128.92283254019833,182.0,,128.92283254019833,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,-,0.0,209553113079.28537,58.209198077579266,40.99898749741103,,,308.68101808892163,183.71811857227175,128.59201286671643,0.0,0.0,0.0,0.0,0.0,0.0,-3.1848836267138623,-84.92158674062652,0.0,2826.120254979949,0.0,0.0,-82095.46648564657,2826.120254979949,0.0,306.5862173407347,299.5875921470903,284.67860914553853,262.16043475671665,235.27898024946737,208.21929268961378,184.30551717022627,165.24890414607052,151.29656133968345,141.781935251293,135.67582319443687,131.95828621633373,129.79740713820772,128.59201286671643
2026-07-12 23:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.0,0.0,128.92283254019833,128.92283254019833,182.0,,128.92283254019833,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,-,0.0,209503860712.35034,58.19551686454176,40.98935129040596,,,308.65321181996455,183.70277633825248,128.5821685062177,0.0,0.0,0.0,0.0,0.0,0.0,-3.199035812814024,-84.91311660096792,0.0,2825.8383759211283,0.0,0.0,-82087.2782250468,2825.8383759211283,0.0,306.5586200274292,299.56069293996075,284.65319707349585,262.1372687632306,235.25849546666828,208.2015068074418,184.2901163521528,165.23540391869847,151.28445261594956,141.77077543949727,135.66527235503554,131.94810613246364,129.78744256197632,128.5821685062177
2026-07-12 23:30:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.0,0.0,128.92283254019833,128.92283254019833,182.0,,128.92283254019833,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,-,0.0,209454613257.8814,58.18183701607817,40.97971604452304,,,308.6254083246771,183.6874356343867,128.57232512751148,0.0,0.0,0.0,0.0,0.0,0.0,-3.2131865873650765,-84.90464730631625,0.0,2825.5565247610793,0.0,0.0,-82079.09078155518,2825.5565247610793,0.0,306.5310254669422,299.53379641598883,284.6277875362211,262.1141050804065,235.23801272702914,208.18372269918487,184.27471707007652,165.2219050377461,151.2723450998449,141.7596167406887,135.65472256788553,131.9379270638683,129.77747897952665,128.57232512751148
2026-07-12 23:40:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.0,0.0,128.92283254019833,128.92283254019833,182.0,,128.92283254019833,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,-,0.0,209405370715.38864,58.1681585320524,40.9700817596664,,,308.5976076027825,183.67209646052177,128.5624827304998,0.0,0.0,0.0,0.0,0.0,0.0,-3.2273359505078405,-84.8961788565871,0.0,2825.2747019748786,0.0,0.0,-82070.90415461222,2825.2747019748786,0.0,306.503433658999,299.5069025749067,284.60238053346126,262.09094370801364,235.21753203034612,208.16594036466606,184.25931932384424,165.20840750307917,151.260238791249,141.74845915475623,135.6441738328819,131.9277490104465,129.76751639075962,128.5624827304998
2026-07-12 23:50:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021,0.0,0.0,128.92283254019833,128.92283254019833,182.0,,128.92283254019833,120.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,True,0.0,0.0,-,0.0,209356133084.38193,58.154481412328316,40.960448435740155,,,308.5698096540039,183.6567588165051,128.55264131508474,0.0,0.0,0.0,0.0,0.0,0.0,-3.2414839023831234,-84.88771125169612,0.0,2824.992907173015,0.0,0.0,-82062.7183445231,2824.992907173015,0.0,306.475844603325,299.4800114164467,284.57697606496345,262.06778464582163,235.1970533764154,208.1481598037084,184.24392311330277,165.19491131456337,151.24813369004144,141.73730268158883,135.63362614991976,131.9175719720969,129.7575547955761,128.55264131508474
2026-07-13 00:00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006153441272208836,0.0,0.021,0.014846558727791165,0.021,174.8962906994165,215.72586920504358,182.0,,174.8962906994165,128.42057745370826,775062.8751785787,775.0628751785787,0.0,0.0,775062.8751785787,775.0628751785787,0.0,196.83135633492265,False,1840878.2044686412,1840.8782044686411,D*,-1065815.3292900627,208891095359.27478,58.02530426646522,40.869463980308666,176.77265124033102,308.12015125921624,308.5532320020151,183.38547322906527,131.18672480770243,775062.8751785787,775.0628751785787,1065815.3292900627,1065.8153292900627,0.0,0.0,-3.2556185986766764,-84.808177761316,0.0,84808.17776131601,0.0,775062.8751785787,0.0,84808.17776131601,0.0,306.3333974966977,299.1669973606246,284.0854946187828,261.46239411756056,234.57231025911315,207.58465262183523,183.78683998087888,164.85466757992086,151.01210321907737,141.5827570694624,135.5369726172101,131.85964507279596,129.7624666157154,131.18672480770243
2026-07-13 00:10:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.00616951901674874,0.0,0.021,0.014830480983251262,0.021,173.51190129619997,214.39186569072945,182.0,,173.51190129619997,134.5368533610104,1338028.825692037,1338.028825692037,0.0,0.0,1338028.825692037,1338.028825692037,0.0,196.88174441776172,False,1840878.2044686412,1840.8782044686411,D*,-502849.3787766043,208088278063.85956,57.802299462183214,40.712393079410234,175.40065287200233,307.43805658881644,308.4719696879024,182.8470655281148,133.70366594100076,1338028.825692037,1338.028825692037,502849.3787766043,502.8493787766043,0.0,0.0,-3.269730359810366,-84.67056680213805,0.0,84670.56680213806,0.0,1338028.825692037,0.0,84670.56680213806,0.0,306.112942555157,298.72875435545865,283.4342824797523,260.68649651580006,233.78894774310206,206.8887339049646,183.22837522075207,164.4419591185302,150.7269277847614,141.39603718270854,135.4197163413737,131.79698536810363,130.10692987990055,133.70366594100076
2026-07-13 00:20:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.006206921560380647,0.0,0.021,0.014793078439619354,0.021,173.60157997696555,214.47826869582732,182.0,,173.60157997696555,135.17248742485688,1396535.0703996785,1396.5350703996785,0.0,0.0,1396535.0703996785,1396.5350703996785,0.0,196.8784685994623,False,1840878.2044686412,1840.8782044686411,D*,-444343.13406896265,207250357021.61975,57.5695436171166,40.548454143692254,175.47393879407545,307.13656628129587,308.37155213958346,182.28301208825036,136.07813194551306,1396535.0703996785,1396.5350703996785,444343.13406896265,444.3431340689626,0.0,0.0,-3.2838181725513973,-84.52687644618639,0.0,84526.87644618639,0.0,1396535.0703996785,0.0,84526.87644618639,0.0,305.8702205083372,298.262340146928,282.75428726722953,259.88556240134534,232.98637744364612,206.1794816664934,182.66136241014001,164.0240823571704,150.4387232993928,141.20756822743033,135.30307853597478,131.7817811559524,130.47855095536892,136.07813194551306
